time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.202143738292,-0.0156588677871,11.8322568156,0.00153313235475,0.0767831368745,0.0,-0.545640614813,-0.0165169498202,2.81975045426,0.0181777199773,0.0434016820002,0.0,484.4516934002091,484.69927363791237,483.6065050370549,484.20071180794935
1.3200000000000007,-0.236365574176,-0.0166168647418,12.0028706191,0.0023540281468,0.0802536192424,0.0,-0.595377184633,-0.0153246354688,2.86722171212,0.00269094659601,0.0771951549619,0.0,427.5673478871184,430.4389922885469,428.68775046580004,427.3696696793796
1.3800000000000008,-0.273697616511,-0.0174892717983,12.1769735214,0.00259102097635,0.084400707961,0.0,-0.64945044035,-0.0137366319749,2.93598104873,0.0063559513481,0.0435317111074,0.0,437.07410278482587,434.26285672321524,435.7068445687778,436.01307461063
1.4400000000000008,-0.314412256495,-0.018259108791,12.3559326622,0.00284770683809,0.0865753587292,0.0,-0.70793773155,-0.0118927725618,3.02904199796,-0.00024046076048,0.0147882543543,0.0,444.61582397859945,442.2551593052349,444.773270000184,444.2326177801252
1.5000000000000009,-0.358899410963,-0.0189068936142,12.5430473442,0.00307570975114,0.0872934422354,0.0,-0.775024432248,-0.00968822418506,3.20760059475,0.01085554415,0.0056285446844,0.0,471.2021695133719,470.4934057618572,470.15305308185646,471.0119172588024
1.560000000000001,-0.407350859208,-0.0194173979369,12.7399935644,0.00374453636899,0.0876436365518,0.0,-0.840032545426,-0.00725791764844,3.35682207144,0.0117239561617,0.00624943207375,0.0,462.5786884158703,462.6274794136032,463.2958194161592,463.36396497159024
1.620000000000001,-0.459502370446,-0.0197761565477,12.9434996991,0.0039671871524,0.0877824860665,0.0,-0.898369324475,-0.0046474489244,3.42648798128,-0.0215334515494,-0.00702554074432,0.0,438.96700104868546,437.86394447948027,441.38297970140655,438.62958640986636
1.680000000000001,-0.515309358407,-0.0199746795371,13.1529242667,0.00219430830907,0.087404248299,0.0,-0.961798417471,-0.00212413464036,3.55392590616,-0.0547885414924,-0.00489845589046,0.0,457.83046046750945,457.9997795267316,458.88203812315624,456.2340026744977
1.740000000000001,-0.575013293118,-0.0200663711624,13.3710945331,6.28196370167,0.0869679605312,0.0,-1.02825924162,-0.00130604291852,3.71787651582,-0.0616038015391,-0.0124990402953,0.0,470.3579334728556,469.7690275695738,469.4220402800952,468.89081072112407
1.8000000000000012,-0.638764029168,-0.0201882903343,13.5998830005,6.27891912206,0.0860910186383,0.0,-1.09663075226,-0.00313832719416,3.90775681875,-0.034948750681,-0.0192259627115,0.0,479.48240535911225,478.97117822334724,476.4892493030908,478.5210866178767
1.8600000000000012,-0.706549811736,-0.0204826379727,13.839504344,6.27695603934,0.084609789767,0.0,-1.1627149647,-0.00689843051135,4.07901232601,-0.0285939860492,-0.0388009781214,0.0,475.4886365824505,473.986441120913,473.38522336182615,473.873653513698
